MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1001728002,ViroLogic Inc,2000-05-02,2000-05-01,Yes,35,,,,Pvd disease treatment svcs,,,,,,92823R,US,92823R201,,,,,,,,,70,"5,000,000.0 Common Shares",MGRM,,Nasdaq,VLGC,75,2000-02-22,,,,,,0.49,7.0,,,,Pers/Bus/Rep Svc,,92823R,Yes,7652,2000-05-02,US92823R2013,,,,,2000-02-22,,2000-05-03,NASDQ,NASDQ,,,,,0.100,1.429,U.S. Public,,,137.8,United States,,,7.000,14735,,2.55,5000000,35,35,,,,14757,0.1,,,,0.25,3.57143,24288,,Common Shares,2581826,Yes,Yes,14735,5000000,,,,No,,Testing laboratories,8734,,,,,,,,,,California,VLGC,5000000,35,,2.45,,0.140,2.000,92823R,2581826,8734,,0.0,2000,,,Y,1095678.0,1070900.0,1.429,,Other Biotechnology|Research & Development Firm,8734/2835,,,,,,,14912,2000-10-29,1960-06-29,1960-06-29,1686-03-18,1686-03-18,,
1001730002,Sonic Innovations Inc,2000-05-01,2000-04-26,Yes,45.094,,,,Mnfr digital hearing aids,,,,,,83545M,US,83545M109,,,,,,,,,75,"3,221,000.0 Common Shares",OTIX,,Nasdaq,SNCI,46,2000-02-16,,,,,11323,0.98,7.0,,,,Manufacturing,,83545M,Yes,,2000-05-01,,,,,,2000-02-16,,2000-05-01,NASDQ,NASDQ,,,,,0.200,1.429,U.S. Public,,,,United States,,,14.000,14735,,0.81,3221000,51.858,57.96,,,,14756,0.1,,,,0.58,4.14286,15302,,Common Shares,2584029,Yes,Yes,14735,3221000,,,,No,,"Orthopedic, prosthetic, and surgical supplies",3842,83545M,,,,,,,,,Utah,SNCI,3600000,49.604,,3.63,,0.200,1.429,83545M,2584029,3842,,0.0,2000,,,Y,1074081.0,836626.0,0.714,,General Med. Instruments/Supp.|Healthcare Services,3842/3841,,,,,,,,,,,,,,
1001735001,World Bank,2000-05-01,,No,25,,,,Supranational fin organization,8.000,100,,Non-callable un,1,459056,US,,,,,,,,,,,8.000% Bonds due '15,,,,,,,,,,,-5662,Market,Market,,,,Non-Gov't Agency,,459056,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,,,,United States,2001-05-22,,Market,14752,No,,,24.75,24.75,,,2015-05-22,,,,,,,,,,Bonds,,,,14752,,,,,,,Non-government agency,999G,,,None,,,,,,,D. of Columbia,,,25,,,,,,459056,,999G,,Mark,2000,,1,Y,1478821.0,1377979.0,,,Primary Business not Hi-Tech,999G/9611/8733,,,2001-05-22,2001-05-22,,,,,,,,,,
1001816091,Ebully Inc,2000-05-01,,,0.203,,B,,Investment holding company,,,,,,278737,C,278737101,,,,,,,,,,"1,500,000.0 Common Shares",EBL,,,EBL,,1999-11-01,,,,,14469,0.02,10.0,,,,Other Finance,,278737,Yes,,,CA2787371012,,,,,1999-11-01,,2000-05-01,NONE,NONE,,,,,,,Can. Public,,,,Canada,,,0.200,,,,1500000,0.203,0.203,,,,,,,,,,,,,Common Shares,,Yes,Yes,,1500000,,,,No,,"Investors, nec",6799,,,,,,,,,,Foreign,EBL,1500000,0.203,,0.02,,,,278737,,6799,,,2000,,,Y,1626416.0,1617967.0,,,Primary Business not Hi-Tech,6799/6719,,,,,,,,,,,,,,
1001885105,Sumitomo Realty & Dvlp Co Ltd,2000-05-02,,,184.22,,,133,Re dvlp firm,2.450,,,Non-callable to,4.3,865624,Y,,,,,,,,,,,2.450% Bonds due '04,,,Tokyo 1,8830,,,,2000-08-19,,,-3683,0.092,1.000,,,,Real Estate,2000-08-19,865624,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.050,Japanese Public,,,,Japan,M,,100.000,14749,No,,,184.22,184.22,,,2004-08-19,,,,,,0.083,0.9,,,Bonds,6858902,,,14749,,,,,,,Real estate agents and managers,6531,,,None,,,,,,,Foreign,8830,,184.22,,1.842,,0.00,0.050,865624,6858902,6531,,2.45,2000,,,Y,837894.0,837893.0,,,Primary Business not Hi-Tech,6531/1522/1542/1531/6513/6512 /6552/6141/7991/5812,2019-08-01,2019-02-01,,,2000-05-18,2000-05-02,,,,,,,,
1001999001,Fannie Mae,2000-05-02,,No,100,,,126,Pvd loan svcs,7.840,100,,Non-callable un,1,313586,US,31364KNH9,,,,,,,,,,7.840% Medium-Term Nts due '05,FNMA,,New York,FNM,,,,,,,2922,2.000,0.200,,,,Fedl Credit Agcy,,313586,,,,US31364KNH94,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-05-09,,100.000,14739,No,,,100,100,,,2005-05-09,,1,,,,1.5,0.15,,,Medium-Term Nts,2333889,,,14739,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,100,,0.2,,Comb.,Comb.,313586,2333889,6111,,7.84,2000,,1,Y,1478862.0,1378018.0,0.1,,Primary Business not Hi-Tech,6111,,,2001-05-09,2001-05-09,2000-05-22,2000-05-22,,,,,,,,
1002000001,Federal Home Loan Banks,2000-05-01,,No,50,,,,Federal credit agency,7.310,100,,Non-callable un,0.5,313388,US,3133MBGT8,,,,,,,,,,7.310% Bonds due '01,,,,,,,,,,,,1.000,0.100,,,,Fedl Credit Agcy,,313388,,,,US3133MBGT89,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2000-11-16,,Market,14746,No,,,50,50,,,2001-11-16,,,,,,0.75,0.075,,,Bonds,,,,14746,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,50,,0.05,,Comb.,Comb.,313388,,6019,,Mark,2000,,0.5,Y,1478885.0,1378041.0,,,Primary Business not Hi-Tech,6019,,,2000-11-16,2000-11-16,,,,,,,,,,
1002005001,Federal Home Loan Banks,2000-05-02,,No,15,,,,Federal credit agency,7.285,100,,Non-callable un,2,313388,US,3133MBGV3,,,,,,,,,,7.285% Bonds due '03,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MBGV36,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-05-23,,Market,14753,No,,,15,15,,,2003-05-23,,,,,,1.25,0.125,,,Bonds,,,,14753,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,0.023,,Comb.,Comb.,313388,,6019,,Mark,2000,,2,Y,1478838.0,1377994.0,,,Primary Business not Hi-Tech,6019,,,2002-05-23,2002-05-23,2000-05-24,2000-05-24,,,,,,,,
1002015001,Freddie Mac,2000-05-01,,No,75,,,57,Mtg sec fin co,7.250,100,,Non-callable un,1,313400,US,312902XL8,,,,,,,,,,7.250% Medium-Term Nts due '02,FMCC,,OTC,FNM,,,,,,,,1.250,0.125,,,,Fedl Credit Agcy,,313400,,,,US312902XL89,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-05-23,,100.000,14753,No,,,75,75,,,2002-05-23,,0.75,,,,1,0.1,,,Medium-Term Nts,2334150,,,14753,,,,,,,Federal and federally-sponsored credit agencies,6111,313400,,None,,,,,,,Virginia,FNM,,75,,0.094,,Comb.,Comb.,313400,2334150,6111,,7.25,2000,,1,Y,1478840.0,1377996.0,0.075,,Primary Business not Hi-Tech,6111,,,2001-05-23,2001-05-23,2000-05-30,2000-05-30,,,,,,,,
1002039001,"First USA Bank,Wilmington,DE",2000-05-02,,No,50,,,43,Commercial bank,7.125,,,Non-callable to,1,337434,US,33744EAF8,,,,,,,,,,7.125% Global Notes due '01,,,,,,,,,,,,,,,,,Commercial Bank,,337434,,,,,,,,,,,,OTC,OTC,,,Aa2,,,,U.S. Public,,,,United States,M,,100.000,14734,No,,,50,50,,,2001-05-04,,,,,,,,,,Global Notes,,,,14734,,,,,,,National commercial banks,6021,337434,,None,,,,,,,Delaware,,,50,,,,,,337434,,6021,,7.12,2000,,,Y,1478841.0,1377997.0,,,Primary Business not Hi-Tech,6021,,,,,,,,,,,,,,
