MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1000087008,Mid-State Trust VIII,2000-04-24,,No,386.5,7.3,,,Special purpose finance sub,7.791,,,Clean up Call,,59549V,US,,,,,,,,,,651,7.791% Asset Backd Nts due '24,,,,WL,700,1998-07-13,,,,,,3.500,0.35,,,,Mtg Securities,,971804,,,,,,,,,,,,OTC,OTC,,,Aaa,,,0.210,U.S. Public,Homebuilder,Non-Mtg. Pass,,United States,,,100.000,14733,No,,,386.5,386.5,,,2024-05-01,,1.7,,,,7,0.7,,,Asset Backd Nts,,,,14733,,,,,,,Special purpose finance company,619B,,,,,,,,,,Delaware,,,386.5,,1.353,,,0.700,971807,2340168,6022,,7.79,2000,,,Y,1204766.0,1124932.0,0.17,,Primary Business not Hi-Tech,619B,,,,,2000-05-10,2000-05-10,,,,,,,Mnfrd Housing Ct,
1000089001,SunTrust Banks Inc,2000-04-26,,No,300,,,178,Commercial bank holding co,7.750,,,Non-callable to,10.2,867914,US,,,,,,,,,,621,7.750% Sr Sub Bnds due '10,STI,,New York,STI,600,1998-08-14,,,,,9132,6.400,0.640,,,,Commercial Bank,,867914,,,,,,,,,,,,OTC,OTC,,,A2,,1.300,0.130,U.S. Public,,,,United States,M,,99.478,14728,No,,,298.434,298.434,,,2010-05-01,,2.5,,,,4,0.4,,,Sr Sub Bnds,2860990,,,14728,,,,,,,National commercial banks,6021,,,None,,,,,,,Georgia,STI,,300,,1.92,,1.200,0.120,867914,2860990,6021,,7.82,2000,,,Y,1478644.0,1377816.0,0.25,,Primary Business not Hi-Tech,6021/6022/6712,,,,,2000-05-01,2000-05-01,,,,,,,,
1000090001,Federal Home Loan Banks,2000-04-25,,No,50,,,,Federal credit agency,7.000,100,,Non-callable un,1,313388,US,3133MBF85,,,,,,,,,,7.000% Bonds due '02,,,,,,,,,,,,1.250,0.125,,,,Fedl Credit Agcy,,313388,,,,US3133MBF854,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-05-17,,Market,14747,No,,,50,50,,,2002-05-17,,,,,,1,0.1,,,Bonds,,,,14747,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,50,,0.063,,Comb.,Comb.,313388,,6019,,Mark,2000,,1,Y,1478570.0,1377743.0,,,Primary Business not Hi-Tech,6019,,,2001-05-17,2001-05-17,,,,,,,,,,
1000091001,Federal Home Loan Banks,2000-04-25,,No,100,,,,Federal credit agency,6.625,,,Non-callable to,1,313388,US,3133MBF77,,,,,,,,,,6.625% Bonds due '01,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14732,No,,,99.964,99.964,,,2001-05-02,,,,,,,,,,Bonds,,,,14732,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,100,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1478571.0,1377744.0,,,Primary Business not Hi-Tech,6019,,,,,,,,,,,,,,
1000092001,Freddie Mac,2000-04-12,,No,25,,,79,Mtg sec fin co,7.000,100,,Non-callable un,1,313400,US,312902UL1,,,,,,,,,,7.000% Medium-Term Nts due '04,FMCC,,OTC,FNM,,,,,,,,10.000,1.000,,,,Fedl Credit Agcy,,313400,,,,US312902UL17,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-05-10,,100.000,14740,No,,,25,25,,,2004-05-10,,,,,,10,1,,,Medium-Term Nts,2334150,,,14740,,,,,,,Federal and federally-sponsored credit agencies,6111,313400,,None,,,,,,,Virginia,FNM,,25,,0.25,,Comb.,Comb.,313400,2334150,6111,,7.00,2000,,1,Y,1478645.0,1377817.0,,,Primary Business not Hi-Tech,6111,,,2001-05-10,2001-05-10,2000-05-16,2000-05-16,,,,,,,,
1000146091,Nortran Resources Ltd,2000-04-14,,,5.26,,B,,Precious metals exploration,,,,,,66877L,C,66877L955,,,,,,,,,,"5,549,200.0 Stock Unit",,,Vancouver,NRT,,2000-04-06,,,,,,0.098,7.0,,,,Natural Resource,,66877L,No,,,,,,,,2000-04-06,,2000-04-14,VANCV,VANCV,,,,,,,Can. Public,,,,Canada,,,1.400,,,,5549200,5.26,5.26,,,,,,,,,,,,,Stock Unit,,Yes,Yes,,5549200,,,,No,,Metal mining services,1081,,,,,,,,,,Foreign,NRT,5549200,5.26,,0.368,,,,66877L,,1081,,,2000,,,Y,1629204.0,1620726.0,,,Primary Business not Hi-Tech,1081/1241,,,,,,,,,,,,,,
1000242001,Westpac Banking Corp-New York,2000-04-25,,No,200,,,,Commercial bank (for US),6.830,,,Non-callable to,1,96122M,US,,,,,,,,,,,6.830% CDs due '01,,,,WBC,,,,,,,,Market,Market,,,,Commercial Bank,,961214,,,,,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,Market,14727,No,,,200,200,,,2001-04-27,,,,,,,,,,CDs,,,,14727,,,,,,,National commercial banks,6021,,,None,,,,,,,New York,,,200,,,,,,961214,6076146,6000,,Mark,2000,,,Y,1478613.0,1377785.0,,,Primary Business not Hi-Tech,6021/6022,,,,,,,,,,,,,,
1000243001,Commerzbank AG (New York),2000-04-25,,No,100,,,,Bank,6.820,,,Non-callable to,1,20262A,US,20259WGS8,,,,,,,,,,6.820% CDs due '01,,,,DSF1,,,,,,,,Market,Market,,,,Commercial Bank,,202597,,,,,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,Market,14727,No,,,100,100,,,2001-04-27,,,,,,,,,,CDs,,,,14727,,,,,,,"Commercial banks, nec",6029,,,None,,,,,,,Unknown,,,100,,,,,,202597,B90LKT4,6000,,Mark,2000,,,Y,1478577.0,1377750.0,,,Primary Business not Hi-Tech,6029,,,,,,,,,,,,,,
1000246001,UBS AG Stamford,2000-04-25,,No,425,,,,Merchant banking firm,6.820,,,Non-callable to,1,90529W,US,90261EUG7,,,,,,,,,,6.820% CDs due '01,,,,UBSG,,,,,,,,Market,Market,,,,Investment Bank,,90261R,,,,,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,Market,14727,No,,,425,425,,,2001-04-27,,,,,,,,,,CDs,,,,14727,,,,,,,"Security brokers, dealers, and flotation companies",6211,90529W,,None,,,,,,,Connecticut,,,425,,,,,,3C2757,BRJL176,6000,,Mark,2000,,,Y,1478578.0,1377751.0,,,Primary Business not Hi-Tech,6211/6799,,,,,,,,,,,,,,
1000277002,Time Warner Telecom Inc,2000-04-26,2000-04-26,Yes,434.75,,,,Pvd managed network svcs,,,,,,887319,US,887319101,,,,,,,,,34,"8,695,000.0 Class A Shares",TWTC,,Nasdaq,TWTC,850.5,2000-03-23,,,,,,1.75,3.5,,75.94,,Telephone Commun,,887319,No,,1999-05-11,US8873191014,,,,2000-04-25,2000-03-23,75.94,2000-04-26,NASDQ,NASDQ,,,,75.94,0.350,0.700,U.S. Public,,,5261,United States,,,50.000,14731,,18.23,,499.963,517.5,,,,14751,,,,,1.05,2.1,321044,8695000,Class A Shares,2414212,Yes,Yes,14731,8695000,,,,No,11200000,"Telephone communications, except radiotelephone",4813,887319,,,,,,MediaOne Inc(MediaOne Group),,,Colorado,TWTC,9000000,450,1063.16,17.499,14000000,0.350,0.700,887319,2414212,4813,58435P,0,2000,,,Y,1073954.0,822991.0,,,"Networking Systems (LAN,WAN)|Internet Services & Software|Telecommunications Equipment",4813/4812/4899/7375,,,,,,,,,,,,,,
1000301105,CHUBU Electric Power Co Inc,2000-04-26,,,376.2,,,-13,Electric utility company,1.900,,,Non-callable to,10.2,171263,Y,,,,,,,,,,,1.900% Bonds due '10,,,Tokyo 1,9502,,,,2000-11-25,,,-3167,0.031,0.325,,,,Electric Service,2000-11-25,171263,,,,,,,,,,,,JPOTC,JPOTC,,,Aa2,,0.004,0.050,Japanese Public,,,,Japan,M,,99.91,14749,No,,,375.861,375.861,,,2010-05-25,,,,,,0.021,0.225,,,Bonds,6195609,,,14749,,,,,,,Electric services,4911,,,None,,,,,,,Foreign,9502,,376.2,,1.223,,0.00,0.050,171263,6195609,4911,,1.91,2000,,,Y,836135.0,836134.0,,,Primary Business not Hi-Tech|Data Processing Services|Utilities/File Mgmt Software,4911/4939/7374/7372/6531/8748 /6799,2025-11-01,2025-05-01,,,2000-04-26,2000-04-26,,,,,,,,
1000303105,Sakura Bank Ltd,2000-04-26,,,282.15,,,1,Bank,0.820,,,Non-callable to,3,793774,Y,,,,,,,,,,,0.820% Bonds due '03,,,Tokyo 1,8318,,,,2000-11-10,,,,0.033,0.35,,,,Commercial Bank,2000-11-10,865601,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.05,Japanese Public,,,,Japan,M,,100.000,14742,No,,,282.15,282.15,,,2003-05-09,,,,,,0.024,0.25,,,Bonds,6598714,,,14742,,,,,,,Banks,6000,793774,,None,,,,,,,Foreign,8314,,282.15,,0.988,,0.0,0.05,865601,6563024,6000,,0.82,2000,,,Y,836137.0,836136.0,,,Primary Business not Hi-Tech,6000,2010-11-01,2010-05-01,,,2000-04-26,2000-04-26,,,,,,,,
1000304105,Sakura Bank Ltd,2000-04-26,,,470.25,,,1,Bank,1.310,,,Non-callable to,5.1,793774,Y,,,,,,,,,,,1.310% Bonds due '05,,,Tokyo 1,8318,,,,2000-11-10,,,,0.038,0.4,,,,Commercial Bank,2000-11-10,865601,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.05,Japanese Public,,,,Japan,M,,100.000,14742,No,,,470.25,470.25,,,2005-05-10,,,,,,0.028,0.3,,,Bonds,6598714,,,14742,,,,,,,Banks,6000,793774,,None,,,,,,,Foreign,8314,,470.25,,1.881,,0.0,0.05,865601,6563024,6000,,1.31,2000,,,Y,836139.0,836138.0,,,Primary Business not Hi-Tech,6000,2010-11-01,2010-05-01,,,2000-04-26,2000-04-26,,,,,,,,
1000305105,Sakura Bank Ltd,2000-04-26,,,188.1,,,5,Bank,1.740,,,Non-callable to,7.1,793774,Y,,,,,,,,,,,1.740% Bonds due '07,,,Tokyo 1,8318,,,,2000-11-10,,,,0.038,0.4,,,,Commercial Bank,2000-11-10,865601,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,0.004,0.05,Japanese Public,,,,Japan,M,,100.000,14742,No,,,188.1,188.1,,,2007-05-10,,,,,,0.028,0.3,,,Bonds,6598714,,,14742,,,,,,,Banks,6000,793774,,None,,,,,,,Foreign,8314,,188.1,,0.752,,0.0,0.05,865601,6563024,6000,,1.74,2000,,,Y,836141.0,836140.0,,,Primary Business not Hi-Tech,6000,2010-10-01,2010-05-01,,,2000-04-26,2000-04-26,,,,,,,,
1000343001,Bank Austria,2000-04-12,,No,150,,,,Commercial and investment bank,Floats,,,Non-callable to,1.5,06055F,US,,,,,,,,,,,Flt Rte CDs due '01,,,,OESV,,,,,,,,,,,,,Commercial Bank,,060593,,,,,,,,,,,,OTC,OTC,,,Aa2,,,,U.S. Public,,,,United States,M,,100.000,14717,No,,,150,150,,,2001-10-17,,,,,,,,,,Flt Rte CDs,,,,14717,,,,,,,"Commercial banks, nec",6029,06055F,,None,,,,,,,New York,,,150,,,,,,060593,B5M1SM3,6000,,Floa,2000,,,Y,1478579.0,1377752.0,,,Primary Business not Hi-Tech,6029,,,,,,,,,,,,,,
1000346002,Novellus Systems Inc,2000-04-19,,No,500,,,,Mnfr advanced process equip,,,,,,670008,US,670008101,,,,,,,,,14,"8,385,744.0 Common Shares",NVLS,,Nasdaq,NVLS,500,2000-04-05,,,,,8766,1.425,2.39,,52.875,,Manufacturing,,670008,No,,1988-08-11,US6700081010,,,,2000-04-18,2000-04-05,52.875,2000-04-19,NASDQ,NASDQ,,,,52.875,0.288,0.483,U.S. Public,,,7815,United States,,,59.625,14725,,40.39,8385744,539.45,539.45,,,,14744,0.1,,,,0.85,1.42558,132000,,Common Shares,2650748,Yes,Yes,14725,8385744,,,,No,9456260,"Special industry machinery, nec",3559,,,,,,,,,,California,NVLS,8385744,500,500,12.893,9456260,0.287,0.481,670008,2650748,3559,,0.0,2000,,,Y,1096278.0,1071500.0,0.168,,Semiconductors,3559,,,,,,,14749,2000-05-19,1960-01-31,1960-01-31,1686-03-18,1686-03-18,,
1000348001,Bank Austria,2000-04-12,,No,150,,,,Commercial and investment bank,Floats,,,Non-callable to,1.5,06055F,US,,,,,,,,,,,Flt Rte CDs due '01,,,,OESV,,,,,,,,,,,,,Commercial Bank,,060593,,,,,,,,,,,,OTC,OTC,,,Aa2,,,,U.S. Public,,,,United States,M,,100.000,14725,No,,,150,150,,,2001-10-25,,,,,,,,,,Flt Rte CDs,,,,14725,,,,,,,"Commercial banks, nec",6029,06055F,,None,,,,,,,New York,,,150,,,,,,060593,B5M1SM3,6000,,Floa,2000,,,Y,1478585.0,1377758.0,,,Primary Business not Hi-Tech,6029,,,,,,,,,,,,,,
1000356001,Bayerische Hypo-und Vereins-,2000-04-12,,No,217,,,42,Commercial bank,6.780,,,Non-callable to,1,07272F,US,07273WKC7,,,,,,,,,,6.780% CDs due '01,,,,HVM,,,,,,,,,,,,,Commercial Bank,,07280Q,,,,,,,,,,,,OTC,OTC,,,Aa2,,,,U.S. Public,,,,United States,M,,100.000,14714,No,,,217,217,,,2001-04-17,,,,,,,,,,CDs,,,,14714,,,,,,,"Commercial banks, nec",6029,,,None,,,,,,,New York,,,217,,,,,,07280Q,B5M1SM3,6000,,6.78,2000,,,Y,1478580.0,1377753.0,,,Primary Business not Hi-Tech,6029,,,,,,,,,,,,,,
