MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1050789100,Mitrajaya Holdings Bhd,2001-01-08,,,8.112,,,,Commercial and Institutional Building Construction,,,,,,60675F,RG,,,,,,,,,,,"23,718,581.0 Ord/Common Shs.",MITR,,Kuala Lump,MITRA,,2000-04-10,,,,,9132,,,,,,Construction,,60675F,No,,,MYL9571OO000,,,,,2000-04-10,,2001-01-08,KUALA,KUALA,,,,,,,Malaysia Public,,,37,Malaysia,,,1.300,15012,,0.361,23718581,8.112,8.112,,,,,,,,,,,,,Ord/Common Shs.,6599074,Yes,Yes,15012,23718581,23718581,100,100,No,,Industrial buildings and warehouses,1541,,,,,,,,,,Foreign,MITRA,23718581,8.113,,,,,,60675F,6599074,1541,,0,2001,,,Y,891258.0,891257.0,,,Primary Business not Hi-Tech,1541/1522/1542/1611/1622/8711 /1741/1771/1799/1629/1521/6552 /6531/8099/8069/6324/8062/6719 /1459,,,,,,,,,,,,,,
1073693100,Gamuda Bhd,2001-01-09,,,29.765,,,,"Highway, Street, and Bridge Construction",,,,,,36489P,RG,,,,,,,,,,,"185,460,328.0 Ord/Common Shs.",GAMU,,Kuala Lump,GAMUDA,,2000-11-20,,,,,6123,,,,,,Construction,,36489P,No,,,MYL5398OO002,,,,,2000-11-20,,2001-01-09,KUALA,KUALA,,,,,,,Malaysia Public,,,124,Malaysia,,,0.610,15014,,1.192,185460328,29.765,29.765,,,,,,,,,,,,,Ord/Common Shs.,6359881,Yes,Yes,15014,185460328,185460328,100,100,No,,Highway and street construction,1611,,,,,,,,,,Foreign,GAMUDA,185460328,29.765,,,,,,36489P,6359881,1611,,0,2001,,,Y,907609.0,907608.0,,,Primary Business not Hi-Tech,1611/6552/4941/8711/1411/1622 /1721/8741/4971/8748/6512/6798 /5039,,,,,,,,,,,,,,
1073694100,DRB-HICOM Bhd,2001-01-08,,,5.363,,,,Automobile Manufacturing,,,,,,25532Y,RG,,,,,,,,,,,"65,751,251.0 Ord/Common Shs.",DVRS,,Kuala Lump,,,2001-01-08,,,,,7305,,,,,,Manufacturing,,29780W,No,,,MYL1619OO005,,,,,2001-01-08,,2001-01-08,KUALA,KUALA,,,,,,,Malaysia Public,,,74.4,Malaysia,,,0.310,15013,,0.367,65751251,5.363,5.363,,,,,,,,,,,,,Ord/Common Shs.,6269816,Yes,Yes,15013,65751251,65751251,100,100,No,,Motor vehicles and passenger car bodies,3711,,,,,,,,,,Foreign,DRBHCO,65751251,5.363,,,,,,29780W,,2086,,0,2001,,,Y,907611.0,907610.0,,,Other Computer Systems|Operating Systems,3711/3714/5012/5013/4953/7699 /7997/7999/7992/6081/7373/4581 /7011/6552/6531/6719,,,,,,,,,,,,,,
1075112008,Residential Accredit 2001-QS1,2001-01-25,,No,150.197,4.9,,,Mortgage bankers,7.500,,,Clean up Call,,76172X,US,,,,,,,,,,706,7.500% Asset Bkd Certs due '31,,,,GM,6001,1999-02-19,,,,,,Market,,,,,Mortgage Bank,,76110W,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Fin. Service,Non-Mtg. Pass,,United States,,,Market,15005,No,,,150.122,292.22,,,2031-01-25,,,,,,,,,,Asset Bkd Certs,,,,15005,,,,,,,Mortgage bankers and loan correspondents,6162,76172X,,,,,,,,,New York,,,292.366,,,,,,370442,BYP4ZF4,3711,,Mark,2001,,,Y,1208001.0,1126426.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2001-01-30,2001-01-30,,,,,,,Rev Cred/Home Eq,
1075754101,Centrepoint Properties Ltd,2001-01-12,,,144.175,,,,Real estate development firm,4.200,,,Non-callable to,3,15633X,SG,,,,,,,,,,,4.200% Fxd/Straight Bd due '04,,,Singapore,F99,,,,2001-07-15,,,,,,,,,Real Estate,,65384Z,,,,,,,,,,,,SINGP,SINGP,,,NR,,,,Singapore Public,,,,Singapore,,,100.000,14990,No,,,144.175,144.175,,,2004-01-15,,,,,,,,,,Fxd/Straight Bd,BH7T0P3,,,14990,,,,,,,"Land subdividers and developers, except cemeteries",6552,,,None,,,,,,,Foreign,CTPS,,144.175,,,,,,35546Q,B17NLV6,2086,,4.20,2001,,,Y,908633.0,908632.0,,,Primary Business not Hi-Tech,6552,,,,,2000-12-12,2000-12-12,,,,,,,,
1076622100,Jaya Jusco Stores Bhd,2001-01-10,,,21.163,,,,"Own,op genl merchandise",,,,,,47190H,RG,,,,,,,,,,,"29,250,000.0 Ord/Common Shs.",JUSC,,Kuala Lump,JUSCO,,2001-01-10,,,,,9024,,,,,,Retail,,47190H,No,,,MYL6599OO004,,,,,2001-01-10,,2001-01-10,KUALA,KUALA,,,,,,,Malaysia Public,,,73.6,Malaysia,,,2.750,15015,,1.772,29250000,21.163,21.163,,,,,,,,,,,,,Ord/Common Shs.,6506160,Yes,Yes,15015,29250000,29250000,100,100,No,,Miscellaneous general merchandise stores,5399,,,,,,,,,,Foreign,JUSCO,29250000,21.163,,,,,,47190H,6506160,5399,,0,2001,,,Y,813832.0,813831.0,,,Primary Business not Hi-Tech,5399/5331,,,,,2001-02-27,2001-02-27,,,,,,,,
1076635100,Time Engineering Bhd,2001-01-12,,,4.642,,,,Pvd info tech svcs,,,,,,88716V,RG,,,,,,,,,,,"67,855,674.0 Ord/Common Shs.",TIME,,Kuala Lump,TIME,,2001-01-12,,,,,3937,,,,,,Pers/Bus/Rep Svc,,88716V,No,,,MYL4456OO009,,,,,2001-01-12,,2001-01-12,KUALA,KUALA,,,,,,,Malaysia Public,,,36.6,Malaysia,,,0.260,15018,,0.129,67855674,4.642,4.642,,,,,,,,,,,,,Ord/Common Shs.,6891833,Yes,Yes,15018,67855674,67855674,100,100,No,,Computer facilities management services,7376,,,,,,,,,,Foreign,TIME,67855674,4.642,,,,,,88716V,6891833,7376,,0,2001,,,Y,909288.0,909287.0,,,Other Computer Related Svcs|Other Software (inq. Games)|Computer Consulting Services|Data Processing Services,7376/7372/7379/7374,,,,,,,,,,,,,,
1078641004,Glacier Bancorp Inc,2001-01-25,2001-01-16,Yes,35,,,,Bank Holding Co,,25,,Non-callable un,5,37637Q,US,37637Q105,,,,,,,,,34,"1,400,000.0 $2.350 Cum Trust Pfd",GBCI,,Nasdaq,GBCI,35,2000-12-22,,,,,10958,0.8,3.500,,25,,Commercial Bank,,37637Q,,,,US37637Q1058,,,,,2000-12-22,25,2001-01-25,OTC,OTC,,,NR,25,Comb.,Comb.,U.S. Public,,,,United States,2006-02-01,,25.000,15006,No,,,35,35,,,2031-02-01,,,,,,,,9240,,Cum Trust Pfd,2370585,,,15006,1400000,,,,,1400000,"State banks,member fed reserve",6022,,,None,,,,,,,Montana,GBCI,1400000,35,,1.225,,Comb.,Comb.,37637Q,2370585,6022,,,2001,,,Y,1103289.0,1103159.0,,,Primary Business not Hi-Tech,6022/6035/6712,,,2006-02-01,2006-02-01,2000-12-22,2000-12-22,,,,,,,,
1078934001,Fannie Mae,2001-01-02,,No,15,,,127,Pvd loan svcs,6.030,100,,Non-callable un,1,313586,US,31364KG79,,,,,,,,,,6.030% Medium-Term Nts due '08,FNMA,,New York,FNM,,,,,,,2922,10.000,1.000,,,,Fedl Credit Agcy,,313586,,,,US31364KG793,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-01-16,,100.000,14991,No,,,15,15,,,2008-01-16,,,,,,,,,,Medium-Term Nts,2333889,,,14991,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,15,,0.15,,Comb.,Comb.,313586,2333889,6111,,6.03,2001,,1,Y,1485746.0,1384426.0,,,Primary Business not Hi-Tech,6111,,,2002-01-16,2002-01-16,2001-01-19,2001-01-19,,,,,,,,
1078937001,Freddie Mac,2001-01-02,,No,15,,,143,Mtg sec fin co,6.500,100,,Non-callable un,1,313400,US,312923BL8,,,,,,,,,,6.500% Medium-Term Nts due '11,FMCC,,OTC,FNM,,,,,,,,10.000,1.000,,,,Fedl Credit Agcy,,313400,,,,US312923BL80,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-01-11,,100.000,14986,No,,,15,15,,,2011-01-11,,,,,,,,,,Medium-Term Nts,2334150,,,14986,,,,,,,Federal and federally-sponsored credit agencies,6111,313400,,None,,,,,,,Virginia,FNM,,15,,0.15,,Comb.,Comb.,313400,2334150,6111,,6.50,2001,,1,Y,1485747.0,1384427.0,,,Primary Business not Hi-Tech,6111,,,2002-01-11,2002-01-11,2001-04-16,2001-04-16,,,,,,,,
