MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1217116100,Pyridam Farma Tbk,2001-10-16,,,1.26,,,,Pharmaceutical products,,,,,,74692C,RH,,,,,,,,,,,"120,000,000.0 Ord/Common Shs.",PYF,,,,,2001-08-16,,,,,,,,,,,Manufacturing,,74692C,Yes,,,,,,,,2001-08-16,,2001-10-16,JAK,JAK,,,,,,,Indonesia Public,,,,Indonesia,,,105.000,15264,,0.069,120000000,1.26,1.26,,,,,,,,,,,,,Ord/Common Shs.,6415448,Yes,Yes,15264,120000000,,,,No,,Pharmaceutical preparations,2834,,,,,,,,,,Foreign,,120000000,1.26,,,,,,74692C,6415448,2834,,0,2001,,,Y,953830.0,953829.0,,,General Pharmaceuticals,2834,,,,,2001-10-16,2001-10-16,,,,,,,,
1217122100,Ryane Adibusana Tbk,2001-10-17,,,1.5,,,,Mnfr textiles,,,,,,78607J,RH,,,,,,,,,,,"150,000,000.0 Ord/Common Shs.",RAD,,Jakarta,RYAN,,2001-08-10,,,,,,,,,,,Manufacturing,,78607J,Yes,,,ID1000075104,,,,,2001-08-10,,2001-10-17,JAK,JAK,,,,,,,Indonesia Public,,,,Indonesia,,,100.000,15265,,,150000000,1.5,1.5,,,,,,,,,,,,,Ord/Common Shs.,6386696,Yes,Yes,15265,150000000,,,,No,,"Textile goods, nec",2299,,,,,,,,,,Foreign,RYAN,150000000,1.5,,,,,,78607J,6386696,2299,,0,2001,,,Y,953096.0,953095.0,,,Primary Business not Hi-Tech,2299,,,,,2001-10-17,2001-10-17,,,,,,,,
1217186101,Land Bank of Taiwan,2001-10-08,,,2.765,,,,Bank,Floats,,,Non-callable to,7.1,51463T,TW,,,,,,,,,,,Float Rate Nts due '08,,,,,,,,2002-04-08,,,15887,,,,,,Commercial Bank,,06505A,,,,,,,,,,,,NONE,NONE,,,NR,,,,Taiwan Private,,,,Taiwan,,,100.000,15256,No,,,2.765,2.765,,,2008-10-08,,,,,,,,,,Float Rate Nts,,,,15256,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,2.765,,,,,,06505A,,6000,,Floa,2001,,,Y,954924.0,954788.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1217204095,Hydrotec AG,2001-10-22,,,8.269,,,,"Mnfr,whl water treatment equip",,,,,,44865C,EUR,,,,,,,,,,,"667,249.0 Ord/Common Shs.",HYW,,Xetra,HYW,,2001-07-25,,,,,9132,,,,14.08,,Manufacturing,,44865C,Yes,,,DE0006130305,,,,,2001-07-25,10.56,2001-10-22,FRANO,FRANO,,,,12.32,,,Germany Public,,,,Germany,,,13.900,15276,,,667249,8.269,8.269,,,,,,,,,,,,,Ord/Common Shs.,7192557,Yes,Yes,15276,667249,,,,No,,"Special industry machinery, nec",3559,,,,,,,,,,Foreign,HYW,667249,8.269,,,,,,44865C,7192557,3559,,0,2001,,,Y,951272.0,951271.0,,,Process Control Systems,3559/3589/5084,,,,,2001-10-15,2001-07-24,,,,,,,,
1218706100,Chemical Industries(Far East),2001-10-09,,,22.095,,,,Mnfr chemicals,,,,,,16374L,SG,,,,,,,,,,,"39,846,017.0 Ord/Common Shs.",CHMI,,Singapore,CXMUF/,,2001-09-01,,,,,,,,,,,Manufacturing,,16374L,No,,,SG1B37000984,,,,,2001-09-01,,2001-10-09,SINGP,SINGP,,,,,,,Singapore Public,,,49.7,Singapore,,,1.000,15257,,0.349,39846017,22.095,22.095,,,,,,,,,,,,,Ord/Common Shs.,6189947,Yes,Yes,15257,39846017,39846017,100,100,No,,"Chemicals and chemical preparations, nec",2899,,,,,,,,,,Foreign,CXMUF/,39846017,22.095,,,,,,16374L,6189947,2899,,0,2001,,,Y,957411.0,957410.0,,,Primary Business not Hi-Tech,2899/2833/2879/2869/2819,,,,,,,,,,,,,,
1219107100,DeGem Bhd,2001-10-10,,,1.237,,,,"Mnfr,ret jewelries",,,,,,24029N,RG,,,,,,,,,,,"2,940,000.0 Ord/Common Shs.",DEBH,,Kuala S/B,,,2001-09-05,,,,,13517,,,,,,Manufacturing,,52458L,Yes,,,MYL7119OO000,,,,,2001-09-05,,2001-10-10,KLSB,KLSB,,,,,,,Malaysia Public,,,17.7,Malaysia,,,1.600,15258,,0.335,2940000,1.237,1.237,,,,,,,,,,,,,Ord/Common Shs.,B01VG70,Yes,Yes,15258,2940000,,,,No,,"Jewelry, precious metal",3911,,,,,,,,,,Foreign,DEGEM,2940000,1.237,,,,,,52458L,,6799,,0,2001,,,Y,957682.0,957681.0,,,Primary Business not Hi-Tech,3911/5944,,,,,2001-10-10,2001-09-10,,,,,,,,
1219427100,Davomas Abadi PT,2001-10-18,,,38.336,,,,Manufacture cocoa,,,,,,23924J,RH,,,,,,,,,,,"283,967,750.0 Ord/Common Shs.",BAD,,Jakarta,,,2001-09-06,,,,,,,,,,,Manufacturing,,62554N,No,,,ID1000073604,,,,,2001-09-06,,2001-10-18,JAK,JAK,,,,,,,Indonesia Public,,,98.1,Indonesia,,,"1,350.000",15266,,0.009,283967750,38.336,38.336,,,,,,,,,,,,,Ord/Common Shs.,B1XVB58,Yes,Yes,15266,283967750,283967750,100,100,No,,Chocolate and cocoa products,2066,,,,,,,,,,Foreign,DAVO,283967750,38.336,,,,,,62554N,,6799,,0,2001,,,Y,957896.0,957895.0,,,Primary Business not Hi-Tech,2066,,,,,,,,,,,,,,
1220355006,MBNA Europe Funding Plc,2001-10-02,,,459.5,,,175,Bank,5.250,,,Non-callable to,3,55354X,EUR,,,,,,,,,,,5.250% Fxd/Straight Bd due '04,,,,KRB,,,,2002-10-12,,,,3.676,0.4,55329R,,,Commercial Bank,,55262L,,,,,,,,,,,,LUXBG,LUXBG,,,Baa1,,,,Euro Public,,,,United Kingdom,M,,99.696,15260,No,,,458.103,458.103,,,2004-10-12,,,,,,,,,,Fxd/Straight Bd,,,,15260,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,459.5,,1.838,,,,55262L,2295677,6021,,5.36,2001,,,Y,958870.0,958869.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1221917100,Lipo Corp Bhd,2001-10-22,,,1.297,,,,Mnfr precision components,,,,,,53637V,RG,,,,,,,,,,,"3,523,800.0 Ord/Common Shs.",LIPP,,Kuala S/B,KOBAY,,2001-09-19,,,,,14472,,,,,,Manufacturing,,50342X,Yes,,,MYL7118OO002,,,,,2001-09-19,,2001-10-22,KLSB,KLSB,,,,,,,Malaysia Public,,,15,Malaysia,,,1.400,15270,,0.184,3523800,1.297,1.297,,,,,,,,,,,,,Ord/Common Shs.,6411662,Yes,Yes,15270,3523800,,,,No,,Cutting tools and machine tool accessories,3545,,,,,,,,,,Foreign,LIPO,3523800,1.298,,,,,,50342X,6013671,3599,,0,2001,,,Y,959706.0,959705.0,,,Primary Business not Hi-Tech,3545/3541/3469,,,,,2001-10-22,2001-10-22,,,,,,,,
1223937011,HITS 2003-1,2001-10-18,,,215,7.3,,,Special purpose finance co,Floats,,,Non-callable to,35.6,59539H,US,,,,,,,,,,,Collateral Bds due '36,,,,,,,,,,,,Market,Market,,,,Mtg Securities,,59539H,,,,,,,,,,,,NONE,NONE,,,Aaa,,,,U.S. Private,Cons. Fin.,Non-Mtg. Pass,,United States,M,,Market,15273,No,,,215,290,,,2036-11-25,,,,,No,,,,,Collateral Bds,,,,15273,,,,,,,Special purpose finance company,619B,,,,,,,,,,Delaware,,,290,,,,,,59539H,,619B,,Floa,2001,,,Y,,1260281.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Inv Grade Bonds|High Yield Bonds,
1223939011,HITS 2003-1,2001-10-18,,,15,10.3,,,Special purpose finance co,Floats,,,Non-callable to,35.6,59539H,US,,,,,,,,,,,Collateral Bds due '36,,,,,,,,,,,,Market,Market,,,,Mtg Securities,,59539H,,,,,,,,,,,,NONE,NONE,,,Aa2,,,,U.S. Private,Cons. Fin.,Non-Mtg. Pass,,United States,M,,Market,15273,No,,,15,290,,,2036-11-25,,,,,No,,,,,Collateral Bds,,,,15273,,,,,,,Special purpose finance company,619B,,,,,,,,,,Delaware,,,290,,,,,,59539H,,619B,,Floa,2001,,,N,,1260281.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Inv Grade Bonds|High Yield Bonds,
1223943011,HITS 2003-1,2001-10-18,,,10,10.3,,,Special purpose finance co,Floats,,,Non-callable to,35.6,59539H,US,,,,,,,,,,,Collateral Bds due '36,,,,,,,,,,,,Market,Market,,,,Mtg Securities,,59539H,,,,,,,,,,,,NONE,NONE,,,Baa2,,,,U.S. Private,Cons. Fin.,Non-Mtg. Pass,,United States,M,,Market,15273,No,,,10,290,,,2036-11-25,,,,,No,,,,,Collateral Bds,,,,15273,,,,,,,Special purpose finance company,619B,,,,,,,,,,Delaware,,,290,,,,,,59539H,,619B,,Floa,2001,,,N,,1260281.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Inv Grade Bonds|High Yield Bonds,
1224683006,Hyundai Motor Co,2001-10-16,,,150,,,160,Manufactures and wholesales motor vehicles,Floats,,,Non-callable to,3,44918T,US,,,,,,,,,,,Ln Style Bd Syn due '04,HDR,,Korea,005380,,,,2002-04-16,,,2919,23.4,2.34,,,,Manufacturing,,44918T,,,,,,,,,,,,NONE,NONE,,,NR,,7.20,0.720,Euro Private,,,,South Korea,M,,100.000,15264,No,,,150,150,,,2004-10-16,,,,,,,,,,Ln Style Bd Syn,6451055,,,15264,,,,,,,Motor vehicles and passenger car bodies,3711,,,None,,,,,,,Foreign,005380,,150,,3.51,,,,44918T,6451055,3711,,Floa,2001,,,Y,961473.0,961472.0,,,Primary Business not Hi-Tech,3711/5013/7532/3714/6159/6153,,,,,2001-09-12,2001-09-12,,,,,,,,
1225321008,CHL 2001-23,2001-10-23,,No,208.787,3.2,,,Mortgage bankers,Varies,,,Clean up Call,,12780R,US,12669CCN8,,,,,,,,,112,Pass-Thru Certs due '31,,,,CCR,12344.9,2001-07-03,,,,,,Market,,,,,Mortgage Bank,,12446Z,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,12446Z,Market,15273,No,,,208.787,787.902,,,2031-12-25,,,,,,,,,,Pass-Thru Certs,,,,15273,,,,,,,Mortgage bankers and loan correspondents,6162,12780R,,,,,,,,,California,,,787.902,,,,,,222372,2295677,6162,,Mark,2001,,,Y,1214161.0,1126380.0,,,Primary Business not Hi-Tech,6162/6141/6411/6221/619B,,,,,2001-11-07,2001-11-07,,,,,,,Residential Mtg,
1225327008,CHL 2001-23,2001-10-23,,No,11.12,5.9,,,Mortgage bankers,Varies,,,Clean up Call,,12780R,US,12669CCZ1,,,,,,,,,112,Pass-Thru Certs due '31,,,,CCR,12344.9,2001-07-03,,,,,,Market,,,,,Mortgage Bank,,12446Z,,,,,,,,,,,,OTC,OTC,,,Aa2,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,12446Z,Market,15273,No,,,11.12,787.902,,,2031-12-25,,,,,,,,,,Pass-Thru Certs,,,,15273,,,,,,,Mortgage bankers and loan correspondents,6162,12780R,,,,,,,,,California,,,787.902,,,,,,222372,2295677,6162,,Mark,2001,,,N,1214169.0,1126380.0,,,Primary Business not Hi-Tech,6162/6141/6411/6221/619B,,,,,2001-11-07,2001-11-07,,,,,,,Residential Mtg,
1225328008,CHL 2001-23,2001-10-23,,No,3.177,5.9,,,Mortgage bankers,Varies,,,Clean up Call,,12780R,US,12669CDB3,,,,,,,,,112,Pass-Thru Certs due '31,,,,CCR,12344.9,2001-07-03,,,,,,Market,,,,,Mortgage Bank,,12446Z,,,,,,,,,,,,OTC,OTC,,,Baa2,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,12446Z,Market,15273,No,,,3.177,787.902,,,2031-12-25,,,,,,,,,,Pass-Thru Certs,,,,15273,,,,,,,Mortgage bankers and loan correspondents,6162,12780R,,,,,,,,,California,,,787.902,,,,,,222372,2295677,6162,,Mark,2001,,,N,1214170.0,1126380.0,,,Primary Business not Hi-Tech,6162/6141/6411/6221/619B,,,,,2001-11-07,2001-11-07,,,,,,,Residential Mtg,
1225333008,CHL 2001-23,2001-10-23,,No,7.148,5.9,,,Mortgage bankers,Varies,,,Clean up Call,,12780R,US,12669CDA5,,,,,,,,,112,Pass-Thru Certs due '31,,,,CCR,12344.9,2001-07-03,,,,,,Market,,,,,Mortgage Bank,,12446Z,,,,,,,,,,,,OTC,OTC,,,A2,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,12446Z,Market,15273,No,,,7.148,787.902,,,2031-12-25,,,,,,,,,,Pass-Thru Certs,,,,15273,,,,,,,Mortgage bankers and loan correspondents,6162,12780R,,,,,,,,,California,,,787.902,,,,,,222372,2295677,6162,,Mark,2001,,,N,1214171.0,1126380.0,,,Primary Business not Hi-Tech,6162/6141/6411/6221/619B,,,,,2001-11-07,2001-11-07,,,,,,,Residential Mtg,
1225581006,Depfa Deutsche Pfandbriefbank,2001-10-01,,,458.35,,,24,Bank (foreign),5.000,,,Non-callable to,4.8,23469Y,EUR,,,,,,,,,,,5.000% Fxd/Straight Bd due '06,DPFG,,Hannover,DPFG,,,,2002-07-26,,,,2.292,0.25,,,,Commercial Bank,,23469Y,,,,DE0002475712,,,,,,,,FRANK,FRANK,,,Aaa,,,,Foreign Public,,,,Germany,M,,102.975,15256,No,,,471.986,471.986,,,2006-06-26,,,,,,1.558,0.17,,,Fxd/Straight Bd,4249649,,,15256,,,,,,,Banks,6000,23469Y,,None,,,,,,,Foreign,DPFG,,458.35,,1.146,,,,23469Y,4249649,6000,,4.29,2001,,,Y,962139.0,962138.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
