MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1031810001,Federal Home Loan Banks,2000-08-01,,No,20,,,,Federal credit agency,7.250,100,,Non-callable un,2,313388,US,3133MBXU6,,,,,,,,,,7.250% Bonds due '04,,,,,,,,,,,,1.250,0.125,,,,Fedl Credit Agcy,,313388,,,,US3133MBXU69,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-08-16,,Market,14838,No,,,19.966,19.966,,,2004-08-16,,,,,,1.25,0.125,,,Bonds,,,,14838,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,20,,0.025,,Comb.,Comb.,313388,,6019,,Mark,2000,,2,Y,1481770.0,1380741.0,,,Primary Business not Hi-Tech,6019,,,2002-08-16,2002-08-16,2000-08-16,2000-08-16,,,,,,,,
1031822096,Deutsche Pfandbrief und Hypoth,2000-08-01,,,197.516,,,28,Bank,4.750,,,Non-callable to,2.7,25156A,EUR,,,,,,,,,,,4.750% Fxd/Straight Bd due '03,,,Frankfurt,DEP,,,,2001-03-20,,,,1.142,0.125,,,,Commercial Bank,,25156A,,,,DE0002474962,,,,,,,,FRANK,FRANK,,,Aaa,,,,Germany Public,,,,Germany,M,,98.485,14830,No,,,194.523,194.524,,,2003-03-20,,,,,,0.777,0.085,,,Fxd/Straight Bd,B010K20,,,14830,,,,,,,Banks,6000,25156A,,None,,,,,,,Foreign,DEP,,197.516,,0.247,,,,25156A,B010K20,6000,,5.37,2000,,,Y,880770.0,880769.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1031825096,Deutsche Hypothekenbank AG,2000-08-01,,,121.605,,,42,Mortgage bank,6.000,,,Non-callable to,5.6,25155N,EUR,,,,,,,,,,,6.000% Fxd/Straight Bd due '06,,,Frankfurt,INGA,,,,2001-02-06,,,,2.285,0.25,,,,Mortgage Bank,,456837,,,,DE0002422268,,,,,,,,FRANK,FRANK,,,Aaa,,,,Germany Public,,,,Germany,M,,100.87,14830,No,,,122.663,122.663,,,2006-02-06,,,,,,1.554,0.17,,,Fxd/Straight Bd,4267641,,,14830,,,,,,,Mortgage bankers and loan correspondents,6162,,,None,,,,,,,Foreign,HHY,,121.605,,0.304,,,,456837,BZ57390,6311,,5.81,2000,,,Y,880797.0,880796.0,,,Primary Business not Hi-Tech,6162,,,,,,,,,,,,,,
1031826096,Rheinische Hypothekenbank AG,2000-08-01,,,212.995,,,,Bank (foreign),5.500,,,Non-callable to,1.8,76205L,EUR,,,,,,,,,,,5.500% Fxd/Straight Bd due '02,,,Frankfurt,DSF1,,,,2001-05-02,,,,1.142,0.125,,,,Commercial Bank,,202597,,,,,,,,,,,,FRANK,FRANK,,,Aaa,,,,Germany Public,,,,Germany,M,,100.347,14830,No,,,213.734,213.734,,,2002-05-02,,,,,,0.777,0.085,,,Fxd/Straight Bd,4734888,,,14830,,,,,,,Banks,6000,,,None,,,,,,,Foreign,RHYG,,212.995,,0.266,,,,202597,B90LKT4,6000,,5.28,2000,,,Y,880801.0,880800.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1031852001,Federal Home Loan Banks,2000-08-01,,No,62,,,,Federal credit agency,6.750,,,Non-callable to,2.1,313388,US,3133MBXZ5,,,,,,,,,,6.750% Bonds due '02,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,US3133MBXZ56,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14829,No,,,61.866,61.866,,,2002-08-15,,,,,,,,,,Bonds,,,,14829,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,62,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1481777.0,1380744.0,,,Primary Business not Hi-Tech,6019,,,,,2000-08-11,2000-08-11,,,,,,,,
1031853008,MBNA MCCT II 2000-H,2000-08-01,,No,595,10,,,Commercial bank holding co,Floats,,,Non-callable to,12.6,55418E,US,,,,,,,,,,279,Asset Bkd Certs due '13,,,,KRB,10000,1999-10-27,,,,,,Market,,,,,Commercial Bank,,55262L,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Cons. Fin.,Non-Mtg. Pass,,United States,M,,Market,14845,No,,,592.62,592.62,,,2013-01-15,,,,,,,,,,Asset Bkd Certs,,,,14845,,,,,,,National commercial banks,6021,55418E,,,,,,,,,Delaware,,,595,,,,,,55262L,2295677,6021,,Floa,2000,,,Y,1205877.0,1125373.0,,,Primary Business not Hi-Tech,6021/6141/6153/6712/619B,,,,,2000-09-26,2000-09-26,,,,,,,Credit Card Rec,
1031855001,Freddie Mac,2000-08-01,,No,50,,,110,Mtg sec fin co,7.375,100,,Non-callable un,0.3,313400,US,312902K40,,,,,,,,,,7.375% Medium-Term Nts due '03,FMCC,,OTC,FNM,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313400,,,,US312902K402,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2000-11-22,,100.000,14844,No,,,50,50,,,2003-08-22,,,,,,1.25,0.125,,,Medium-Term Nts,2334150,,,14844,,,,,,,Federal and federally-sponsored credit agencies,6111,313400,,None,,,,,,,Virginia,FNM,,50,,0.075,,Comb.,Comb.,313400,2334150,6111,,7.37,2000,,0.3,Y,1481778.0,1380745.0,,,Primary Business not Hi-Tech,6111,,,2000-11-22,2000-11-22,2000-08-28,2000-08-28,,,,,,,,
1031856008,MBNA MCCT II 2000-H,2000-08-01,,No,52.5,10,,,Commercial bank holding co,Floats,,,Non-callable to,12.6,55418E,US,,,,,,,,,,279,Asset Bkd Certs due '13,,,,KRB,10000,1999-10-27,,,,,,Market,,,,,Commercial Bank,,55262L,,,,,,,,,,,,OTC,OTC,,,A2,,,,U.S. Public,Cons. Fin.,Non-Mtg. Pass,,United States,M,,Market,14845,No,,,52.277,52.277,,,2013-01-15,,,,,,,,,,Asset Bkd Certs,,,,14845,,,,,,,National commercial banks,6021,55418E,,,,,,,,,Delaware,,,52.5,,,,,,55262L,2295677,6021,,Floa,2000,,,Y,1205878.0,1125147.0,,,Primary Business not Hi-Tech,6021/6141/6153/6712/619B,,,,,,,,,,,,,Credit Card Rec,
1031860011,MBNA MCCT II 2000-H,2000-08-01,,,52.5,,,,Commercial bank holding co,Floats,,,Non-callable to,12.6,55418E,US,,,,,,,,,,,Asset Bkd Certs due '13,,,,KRB,,,,,,,,Market,Market,,,,Commercial Bank,,55262L,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Cons. Fin.,Non-Mtg. Pass,,United States,M,,Market,14845,No,,,52.5,52.5,,,2013-01-15,,,,,No,,,,,Asset Bkd Certs,,,,14845,,,,,,,National commercial banks,6021,55418E,,,,,,,,,Delaware,,,52.5,,,,,,55262L,2295677,6021,,Floa,2000,,,Y,,1257786.0,,,Primary Business not Hi-Tech,6021/6141/6153/6712/619B,,,,,,,,,,,,,Credit Card Rec,
1031864001,Federal Home Loan Banks,2000-08-01,,No,50,,,,Federal credit agency,7.505,100,,Non-callable un,5,313388,US,3133MBXV4,,,,,,,,,,7.505% Bonds due '10,,,,,,,,,,,,2.500,0.250,,,,Fedl Credit Agcy,,313388,,,,US3133MBXV43,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2005-08-16,,Market,14838,No,,,49.865,49.865,,,2010-08-16,,,,,,2.5,0.25,,,Bonds,,,,14838,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,50,,0.125,,Comb.,Comb.,313388,,6019,,Mark,2000,,5,Y,1481779.0,1380746.0,,,Primary Business not Hi-Tech,6019,,,2005-08-16,2005-08-16,2000-08-16,2000-08-16,,,,,,,,
1031867001,John Deere Capital Co,2000-08-01,,No,50,,,78,Pvd financing services,7.000,,,Non-callable to,1,244217,US,24422EMM8,,,,,,,,,587,7.000% Medium-Term Nts due '01,,,,DE,3297.9,1998-12-23,,,,,,,,,,,Credit Inst.,,244199,,,,US24422EMM83,,,,,,,,OTC,OTC,,,A2,,,,U.S. Public,,,,United States,M,,99.986,14826,No,,,49.993,49.993,,,2001-08-06,,,,,,,,,,Medium-Term Nts,,,,14826,,,,,,,Personal credit institutions,6141,,,None,,,,,,,Nevada,,,50,,,,,,244199,2261203,3523,,7.01,2000,,,Y,1481780.0,1380747.0,,,Primary Business not Hi-Tech,6141/6153/6159,,,,,2000-08-07,2000-08-07,,,,,,,,
1031876001,Federal Home Loan Banks,2000-08-01,,No,38,,,188,Federal credit agency,7.895,100,,Non-callable un,2,313388,US,3133MBXW2,,,,,,,,,,7.895% Bonds due '10,,,,,,,,,,,,,,,,,Fedl Credit Agcy,,313388,,,,US3133MBXW26,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,,,,United States,2002-08-06,,99.713,14838,No,,,37.891,37.891,,,2010-08-16,,2.5,,,,,,,,Bonds,,,,14838,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,38,,,,,,313388,,6019,,7.93,2000,,2,Y,1481782.0,1380749.0,0.25,,Primary Business not Hi-Tech,6019,,,2002-08-06,2002-08-06,2000-12-28,2000-12-28,,,,,,,,
1031878001,Federal Home Loan Banks,2000-08-01,,No,13,,,,Federal credit agency,7.445,100,,Non-callable un,2,313388,US,3133MBXX0,,,,,,,,,,7.445% Bonds due '05,,,,,,,,,,,,1.500,0.150,,,,Fedl Credit Agcy,,313388,,,,US3133MBXX09,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2002-08-16,,Market,14838,No,,,12.979,12.979,,,2005-08-16,,,,,,1.5,0.15,,,Bonds,,,,14838,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,13,,0.02,,Comb.,Comb.,313388,,6019,,Mark,2000,,1,Y,1481784.0,1380751.0,,,Primary Business not Hi-Tech,6019,,,2002-08-16,2002-08-16,2000-08-16,2000-08-16,,,,,,,,
1031880001,Federal Home Loan Banks,2000-08-01,,No,30,,,,Federal credit agency,7.170,100,,Non-callable un,0.5,313388,US,3133MBXT9,,,,,,,,,,7.170% Bonds due '02,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,US3133MBXT96,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,,,,United States,2001-02-22,,Market,14844,No,,,30,30,,,2002-02-22,,,,,,,,,,Bonds,,,,14844,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,30,,,,,,313388,,6019,,Mark,2000,,0.5,Y,1481783.0,1380750.0,,,Primary Business not Hi-Tech,6019,,,2001-02-22,2001-02-22,2000-08-22,2000-08-22,,,,,,,,
1031892001,Compaq Computer Corp,2000-08-01,,No,275,,,123,Manufacture personal computers,7.450,,,Make Whole Call,,204493,US,,,,,,,,,,82,7.450% Notes due '02,,,New York,CPQ,2000,2000-05-11,,,,,8036,3.500,0.350,,,,Manufacturing,,204493,,,,,,,,,,,,OTC,OTC,,,Baa2,,Comb.,Comb.,U.S. Public,,,,United States,A,,99.932,14826,No,,,274.813,574.24,,,2002-08-01,,1.5,,,,2,0.2,,,Notes,2214456,,,14826,,,,,,,Electronic computers,3571,204493,,None,,,,,,,Texas,CPQ,,575,,0.963,,Comb.,Comb.,204493,2214456,3571,,7.48,2000,,,N,1481786.0,1380753.0,0.15,,Micro-Computers(PCs)|Portable Computers|Other Peripherals,3571/3577/3679/3572/3575,,,,,2000-08-04,2000-08-04,,,,,,,,
1031913004,Bank One Capital II,2000-08-01,,No,250,,,,Investment bank,,25,,Non-callable un,5,06423X,US,06422DIO8,,,,,,,,,411,"10,000,000.0 $2.125 Preferred Shs",ONEPU,,,CMB,1500,1999-06-17,,,,,,0.7,3.150,,25,,Investment Bank,,06419R,,,,,,,,,1999-06-17,25,2000-08-01,NYSE,NYSE,,,Aa3,25,Comb.,Comb.,U.S. Public,,,,United States,2005-08-15,,25.000,14830,Yes,,,250,250,,,,,0.45,,,,0.5,2,,,Preferred Shs,,,,14830,10000000,,,,,60000000,"Security brokers, dealers, and flotation companies",6211,,,None,,,,,,,Ohio,,10000000,250,,7.875,,Comb.,Comb.,16161A,2190385,6021,,,2000,,5,Y,1113889.0,1110668.0,1.8,,Primary Business not Hi-Tech,6211,,,2005-08-15,2005-08-15,2000-08-10,2000-08-10,,,,,,,,
1031918001,Compaq Computer Corp,2000-08-01,,No,300,,,158,Manufacture personal computers,7.650,,,Make Whole Call,,204493,US,,,,,,,,,,82,7.650% Notes due '05,,,New York,CPQ,2000,2000-05-11,,,,,8036,6.000,0.600,,,,Manufacturing,,204493,,,,,,,,,,,,OTC,OTC,,,Baa2,,Comb.,Comb.,U.S. Public,,,,United States,A,,99.809,14826,No,,,299.427,574.24,,,2005-08-01,,1.25,,,,3.5,0.35,,,Notes,2214456,,,14826,,,,,,,Electronic computers,3571,204493,,None,,,,,,,Texas,CPQ,,575,,1.8,,Comb.,Comb.,204493,2214456,3571,,7.69,2000,,,Y,1481787.0,1380753.0,0.125,,Micro-Computers(PCs)|Portable Computers|Other Peripherals,3571/3577/3679/3572/3575,,,,,2000-08-04,2000-08-04,,,,,,,,
