MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1041208008,Residential Funding 2000-S12,2000-09-22,,No,137,3.4,,,Mortgage securities finance co,7.250,,,Clean up Call,,76160N,US,,,,,,,,,,583,7.250% Pass-Thru Certs due '15,,,,GM,12001,1999-02-17,,,,,,Market,,,,,Mortgage Bank,,76110W,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,,Market,14881,No,,,134.972,197.439,,,2015-09-25,,,,,,,,,,Pass-Thru Certs,,,,14881,,,,,,,Mortgage bankers and loan correspondents,6162,76160N,,,,,,,,,New York,,,200.405,,,,,,370442,BYP4ZF4,3711,,Mark,2000,,,Y,1206144.0,1125234.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2000-09-28,2000-09-28,,,,,,,Residential Mtg,
1042044001,Republic of Italy,2000-09-06,,No,1000,,,57,National Government,6.750,,,Special Call,,465410,US,465410AT5,,,,,,,,,2595,6.750% Global Notes due '02,,,,,5575.2,1993-07-30,,,,,,0.625,0.063,,,,National Gov't,,465410,,,,,,,,,,,,OTC,OTC,,,Aa3,,Comb.,Comb.,U.S. Public,,,,Italy,,,99.896,14861,No,,,998.96,998.96,,,2002-05-02,,,,,,0.5,0.05,,,Global Notes,,,,14861,,,,,,,National government,999A,,,None,,,,,,,Foreign,,,1000,,0.625,,Comb.,Comb.,465410,,999A,,6.79,2000,,,Y,1483407.0,1382270.0,,,Primary Business not Hi-Tech,999A/9131,,,,,2000-09-25,2000-09-25,,,,,,,,
1042494008,Government National Mortgage,2000-09-22,,No,150.707,5.5,,,Government sponsored agency,7.500,,,Clean up Call,,383736,US,3837H4XP5,,,,,,,,,,7.500% Gtd Pass Certs due '27,,,,,,,,,,,,Market,,,,,Fedl Credit Agcy,,383736,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,,,Market,14882,No,,,150.707,200,,,2027-11-20,,,,,,,,,,Gtd Pass Certs,,,,14882,,,,,,,Federal and federally-sponsored credit agencies,6111,383736,,,,,,,,,D. of Columbia,,,200,,,,,,383736,,6111,,Mark,2000,,,Y,1206208.0,1125228.0,,,Primary Business not Hi-Tech,6111,,,,,2000-10-10,2000-10-10,,,,,,,GNMA,
1042504008,Government National Mortgage,2000-09-26,,No,55.035,4,,,Government sponsored agency,7.750,,,Clean up Call,,383736,US,3837H4ZQ1,,,,,,,,,,7.750% Gtd Pass Certs due '25,,,,,,,,,,,,Market,,,,,Fedl Credit Agcy,,383736,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,,,Market,14882,No,,,55.035,1305.933,,,2025-10-20,,,,,,,,,,Gtd Pass Certs,,,,14882,,,,,,,Federal and federally-sponsored credit agencies,6111,383736,,,,,,,,,D. of Columbia,,,1305.933,,,,,,383736,,6111,,Mark,2000,,,N,1206213.0,1125262.0,,,Primary Business not Hi-Tech,6111,,,,,2000-10-10,2000-10-10,,,,,,,GNMA,
1042508008,Government National Mortgage,2000-09-25,,No,130.218,4,,,Government sponsored agency,7.500,,,Clean up Call,,383736,US,3837H4YP4,,,,,,,,,,7.500% Pass-Thru Certs due '26,,,,,,,,,,,,Market,,,,,Fedl Credit Agcy,,383736,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Agency,Pass-Through,,United States,,,Market,14882,No,,,130.218,311.606,,,2026-07-25,,,,,,,,,,Pass-Thru Certs,,,,14882,,,,,,,Federal and federally-sponsored credit agencies,6111,383736,,,,,,,,,D. of Columbia,,,311.606,,,,,,383736,,6111,,Mark,2000,,,Y,1206282.0,1125252.0,,,Primary Business not Hi-Tech,6111,,,,,2000-10-03,2000-10-03,,,,,,,GNMA,
1042521001,Federal Home Loan Banks,2000-09-01,,No,15,,,100,Federal credit agency,7.030,100,,Non-callable un,0.5,313388,US,3133MC5E1,,,,,,,,,,7.030% Bonds due '03,,,,,,,,,,,,,,,,,Fedl Credit Agcy,,313388,,,,US3133MC5E10,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,,,,United States,2001-03-22,,100.000,14875,No,,,15,15,,,2003-09-22,,,,,,,,,,Bonds,,,,14875,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,15,,,,,,313388,,6019,,7.03,2000,,0.5,Y,1482719.0,1381623.0,,,Primary Business not Hi-Tech,6019,,,2001-03-22,2001-03-22,,,,,,,,,,
1042522001,Federal Home Loan Banks,2000-09-01,,No,59.5,,,,Federal credit agency,6.750,,,Non-callable to,2,313388,US,3133MBXZ5,,,,,,,,,,6.750% Bonds due '02,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14860,No,,,59.605,59.605,,,2002-08-15,,,,,,,,,,Bonds,,,,14860,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,59.5,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1482723.0,1381627.0,,,Primary Business not Hi-Tech,6019,,,,,2000-09-08,2000-09-08,,,,,,,,
1042529001,Federal Home Loan Banks,2000-09-01,,No,14,,,,Federal credit agency,7.000,,,Non-callable to,2.5,313388,US,3133MAWN5,,,,,,,,,,7.000% Bonds due '03,,,,,,,,,,,,Market,Market,,,,Fedl Credit Agcy,,313388,,,,,,,,,,,,OTC,OTC,,,NR,,Comp.,Comp.,U.S. Public,,,,United States,M,,Market,14860,No,,,14.106,14.106,,,2003-02-14,,,,,,,,,,Bonds,,,,14860,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,14,,,,Comp.,Comp.,313388,,6019,,Mark,2000,,,Y,1482724.0,1381628.0,,,Primary Business not Hi-Tech,6019,,,,,2000-09-11,2000-09-11,,,,,,,,
1042555091,CSW Ventures Corp,2000-09-01,,,0.288,,B,,Investment holding company,,,,,,126406,C,25456T102,,,,,,,,,,"1,700,000.0 Common Shares",,,CA Vent Ex,,,2000-05-25,,,,,14685,0.025,10.0,,,,Other Finance,,25499F,Yes,,,,,,,,2000-05-25,,2000-09-01,CVE,CVE,,,,,,,Can. Public,,,,Canada,,,0.250,,,,1700000,0.288,0.288,,,,,,,,,,,,,Common Shares,,Yes,Yes,,1700000,,,,No,,"Investors, nec",6799,,,,,,,,,,Foreign,CSV,1700000,0.288,,0.029,,,,25499F,,4111,,,2000,,,Y,1626241.0,1617793.0,,,Primary Business not Hi-Tech,6799/6719,,,,,,,,,,,,,,
1042782105,Tohoku Misawa Homes,2000-09-01,,,2.864,,,,Construct residential bldgs,3.000,,,Non-callable to,4.1,88908J,Y,,,,,,,,,,,3.000% Bond w/Warrants due '04,,,Tokyo 1,1907,,,,2001-04-04,,,3596,0.189,2.0,,,,Construction,2001-04-04,88908J,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,,,Japanese Private,,,,Japan,M,,110.000,14887,No,,,3.151,3.151,,,2004-10-04,,,,,,,,,,Bond w/Warrants,6898168,,,14887,,,,,,,Single-family housing construction,1521,,,None,,,,,,,Foreign,1907,,2.864,,0.057,,0.18,2.0,88908J,6898168,1521,,0.47,2000,,,Y,1014144.0,997674.0,,,Primary Business not Hi-Tech,1521/1522,2004-10-01,2004-04-01,,,2000-10-03,2000-09-01,,,,,,,,
1042832008,Centex HEL Trust 2000-C,2000-09-05,,No,97,0.9,,,"Construct bldgs,RE dvlp firm",7.620,,,Clean up Call,,15240R,US,,,,,,,,,,830,7.620% Asset Bkd Certs due '15,,,,CTX,1500,1998-05-29,,,,,,,,,,,Construction,,152312,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Fin. Service,Non-Mtg. Pass,,United States,,,99.998,14868,No,,,96.998,399.947,,,2015-08-25,,,,,,,,,,Asset Bkd Certs,,,,14868,,,,,,,Industrial buildings and warehouses,1541,15240R,,,,,,,,,Texas,,,400,,,,,,152312,2708841,1531,,7.62,2000,,,Y,1206315.0,1125152.0,,,Primary Business not Hi-Tech,1541/619B,,,,,2000-10-16,2000-10-16,,,,,,,Rev Cred/Home Eq,
1042870001,Federal Home Loan Banks,2000-09-05,,No,25,,,,Federal credit agency,7.020,100,,Non-callable un,1,313388,US,3133MC5F8,,,,,,,,,,7.020% Bonds due '04,,,,,,,,,,,,1.750,0.175,,,,Fedl Credit Agcy,,313388,,,,US3133MC5F84,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-09-26,,Market,14879,No,,,25,25,,,2004-03-26,,,,,,1.25,0.125,,,Bonds,,,,14879,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,25,,0.044,,Comb.,Comb.,313388,,6019,,Mark,2000,,1,Y,1482725.0,1381629.0,,,Primary Business not Hi-Tech,6019,,,2001-09-26,2001-09-26,2000-09-26,2000-09-26,,,,,,,,
1042935001,Republic of Turkey,2000-09-05,,No,750,,,529,National government,11.750,,,Non-callable to,9.9,90010Q,US,,,,,,,,,,242,11.750% Global Bonds due '10,,,,,5000,2000-01-07,,,,,,4.500,0.450,,,,National Gov't,,90010Q,,,,,,,,,,,,OTC,OTC,,,B1,,Comb.,Comb.,U.S. Public,,,,Turkey,M,,104.500,14865,No,,,783.75,783.75,,,2010-06-15,,,,,,,,,,Global Bonds,,,,14865,,,,,,,National government,999A,,,None,,,,,,,Foreign,,,750,,3.375,,Comb.,Comb.,90010Q,,999A,,10.9,2000,,,Y,887112.0,887111.0,,,Primary Business not Hi-Tech,999A,,,,,,,,,,,,,,
1042995001,"First Union National Bank,NC",2000-09-01,,No,200,,,,Commercial bank,Floats,,,Non-callable to,5.1,337387,US,33737XNR5,,,,,,,,,,Flt Rate Bk Nts due '05,,,,FTU,,,,,,,,,,,,,Commercial Bank,,337358,,,,US33737XNR51,,,,,,,,OTC,OTC,,,Aa3,,,,U.S. Public,,,,United States,M,,100.000,14859,No,,,200,200,,,2005-09-06,,,,,,,,,,Flt Rate Bk Nts,,,,14859,,,,,,,National commercial banks,6021,337387,,None,,,,,,,North Carolina,,,200,,,,,,337358,2649100,6021,,Floa,2000,,,Y,1482731.0,1381635.0,,,Primary Business not Hi-Tech,6021/6022,,,,,,,,,,,,,,
1043030001,Fannie Mae,2000-09-05,,No,50,,,137,Pvd loan svcs,7.300,100,,Non-callable un,1,313586,US,31364KVA5,,,,,,,,,,7.300% Medium-Term Nts due '05,FNMA,,New York,FNM,,,,,,,2922,2.000,0.200,,,,Fedl Credit Agcy,,313586,,,,US31364KVA59,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-09-12,,100.000,14865,No,,,50,50,,,2005-09-12,,,,,,1.5,0.15,,,Medium-Term Nts,2333889,,,14865,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,50,,0.1,,Comb.,Comb.,313586,2333889,6111,,7.30,2000,,1,Y,1482739.0,1381643.0,,,Primary Business not Hi-Tech,6111,,,2001-09-12,2001-09-12,2000-09-11,2000-09-11,,,,,,,,
1043031001,Federal Home Loan Banks,2000-09-05,,No,20,,,,Federal credit agency,7.250,100,,Non-callable un,1,313388,US,3133MC5G6,,,,,,,,,,7.250% Bonds due '05,,,,,,,,,,,,2.000,0.200,,,,Fedl Credit Agcy,,313388,,,,US3133MC5G67,,,,,,,,OTC,OTC,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,2001-09-19,,Market,14872,No,,,20,20,,,2005-09-19,,,,,,1.5,0.15,,,Bonds,,,,14872,,,,,,,"Central reserve depository institutions, nec",6019,313388,,None,,,,,,,D. of Columbia,,,20,,0.04,,Comb.,Comb.,313388,,6019,,Mark,2000,,1,Y,1482740.0,1381644.0,,,Primary Business not Hi-Tech,6019,,,2001-09-19,2001-09-19,2000-09-19,2000-09-19,,,,,,,,
1043038001,Standard Pacific Corp,2000-09-05,,No,125,,,382,Constructs residential bldgs,9.500,104.75,4.75,Non-callable un,5,85375C,US,85375CAJ0,,,,,,,,,706,9.500% Senior Notes due '10,CAA,,New York,SPF,300,1998-09-30,,,,,9497,15.000,1.500,,,,Construction,,85375C,,,,US85375CAJ09,,,,,,,,OTC,OTC,,,Ba2,,Comb.,Comb.,U.S. Public,,,,United States,2005-09-15,,100.000,14861,No,,,125,125,,,2010-09-15,,2.5,,,,5,0.5,,,Senior Notes,BYM1V49,,,14861,,,,,,,Operative builders,1531,,,None,,,,,,,California,SPF,,125,,1.875,,Comb.,Comb.,85375C,BYM1V49,1531,,9.50,2000,,8,Y,1482757.0,1381661.0,0.25,,Primary Business not Hi-Tech,1531/1522/1542/1521,,,2008-09-15,2005-09-15,2000-09-25,2000-09-25,,,,,,,,
