MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1203892008,CSFB Pass-thru Certs 2001-HE17,2001-08-21,,No,319,3.3,,,Special purpose finance sub,Reset,,,Clean up Call,,22568K,US,,,,,,,,,,281,Asset Bkd Certs due '32,,,,CSGN,6421.7,2000-11-13,,,,,,Market,,,,,Investment Bank,,22503P,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Non-Mtg. Pass,,United States,,,Market,15210,No,,,334.791,430.295,,,2032-01-15,,,,,,,,,,Asset Bkd Certs,,,,15210,,,,,,,"Security brokers, dealers, and flotation companies",6211,22568K,,,,,,,,,New York,,,410,,,,,,225401,7171589,6000,,Mark,2001,,,Y,1212635.0,1126136.0,,,Primary Business not Hi-Tech,6211/619B,,,,,2001-08-28,2001-08-28,,,,,,,Rev Cred/Home Eq,
1204023021,Synergy Healthcare Plc,2001-08-03,,,13.464,,,,Medical support services,0,,,,,87375V,STG,,,,0,,,,,,,"7,364,604.0 Ord/Common Shs.",SYR,,,,,2001-08-03,,,15207,,,,,,,,Insurance,,87375V,Yes,,,,,,,,2001-08-03,,2001-08-20,AIM,AIM,,,,,,,U.K. Public,,,,United Kingdom,,,1.280,15210,No,13.271,6700000,13.464,13.464,2.492,,,,,,,,,,,664604,Ord/Common Shs.,3075726,Yes,No,15210,7364604,,,,No,,Hospital and medical service plans,6324,,,,,,,,,,,,7364604,13.464,,,,,,87375V,3075726,6324,,0,,,,Y,949151.0,949150.0,,,Primary Business not Hi-Tech,6324/8742,,,,,,,,,,,,,,
1204332101,Westpac Banking Corp (Hk),2001-08-02,,,23.076,,,,Bank,5.395,,,Non-callable to,4.1,96124K,HK,,,,,,,,,,,5.395% Fxd/Straight Bd due '05,,,,WBC,,,,2002-08-07,,,,,,,,,Commercial Bank,,961214,,,,XS0133914597,,,,,,,,NONE,NONE,,,Aa3,,,,Hong Kong Private,,,,Hong Kong,,,100.000,15194,No,,,23.076,23.076,,,2005-08-08,,,,,,,,,,Fxd/Straight Bd,,,,15194,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,23.076,,,,,,961214,6076146,6000,,5.39,2001,,,Y,949235.0,949234.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1204458091,Imaging Dynamics Corp,2001-08-31,,,2.257,,B,,Pvd computer systems svcs,,,,,,451920,C,451920201,,,,,,,,,,"8,750,000.0 Common Shares",IDL,,Alberta,ID,,2001-03-20,,,,,,0.028,7.0,,,,Pers/Bus/Rep Svc,,451920,No,,,CA4519201020,,,,,2001-03-20,,2001-08-31,ALBTA,ALBTA,,,,,,,Can. Public,,,,Canada,,,0.400,,,0.029,8750000,2.257,2.257,,,,,,,,,,,,,Common Shares,BD2NKT6,Yes,Yes,,8750000,,,,No,,Computer integrated systems design,7373,,,,,,,,,,Foreign,ID,8750000,2.257,,0.158,,,,451920,BD2NKT6,7373,,,2001,,,Y,1627630.0,1619174.0,,,Operating Systems|Other Computer Systems|Workstations,7373,,,,,,,,,,,,,,
1206164008,Countrywide Alt Loan Tr 2001-9,2001-08-24,,No,35,3.9,,,Special purpose finance co,7.000,,,Clean up Call,,22245X,US,,,,,,,,,,52,7.000% Pass-Thru Certs due '31,,,,CCR,12344.9,2001-07-03,,,,,,Market,,,,,Mortgage Bank,,12446Z,,,,,,,,,,,,OTC,OTC,,,Aaa,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,12446Z,Market,15217,No,,,35.053,367.033,,,2031-10-25,,,,,,,,,,Pass-Thru Certs,,,,15217,,,,,,,Mortgage bankers and loan correspondents,6162,22245X,,,,,,,,,California,,,366.483,,,,,,222372,2295677,6162,,Mark,2001,,,N,1212741.0,1126062.0,,,Primary Business not Hi-Tech,6162/619B,,,,,2001-09-25,2001-09-25,,,,,,,Residential Mtg,
1206329011,Fairfield Funding Corp III,2001-08-02,,,133.849,2,,,Timeshares,5.170,,,Non-callable to,10.2,30451Z,US,,,,,,,,,,,5.170% Asset Bkd Certs due '11,,,,CD,,,,,,,,Market,Market,,,,Construction,,30411H,,,,,,,,,,,,NONE,NONE,,,Aaa,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,United States,M,,Market,15211,No,,,133.849,213.34,,,2011-08-25,,,,,No,,,,,Asset Bkd Certs,,,,15211,,,,,,,Operative builders,1531,,,,,,,,,,Unknown,,,213.34,,,,,,151313,B1CL8J2,6531,,Mark,2001,,,Y,,1260356.0,,,Primary Business not Hi-Tech,1531/619B,,,,,,,,,,,,,Timeshare Loans,
1206330011,Fairfield Funding Corp III,2001-08-02,,,26.302,2,,,Timeshares,5.300,,,Non-callable to,10.2,30451Z,US,,,,,,,,,,,5.300% Asset Bkd Certs due '11,,,,CD,,,,,,,,Market,Market,,,,Construction,,30411H,,,,,,,,,,,,NONE,NONE,,,Aa2,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,United States,M,,Market,15211,No,,,26.302,213.34,,,2011-08-25,,,,,No,,,,,Asset Bkd Certs,,,,15211,,,,,,,Operative builders,1531,,,,,,,,,,Unknown,,,213.34,,,,,,151313,B1CL8J2,6531,,Mark,2001,,,N,,1260356.0,,,Primary Business not Hi-Tech,1531/619B,,,,,,,,,,,,,Timeshare Loans,
1206332011,Fairfield Funding Corp III,2001-08-02,,,25.133,2,,,Timeshares,5.530,,,Non-callable to,10.2,30451Z,US,,,,,,,,,,,5.530% Asset Bkd Certs due '11,,,,CD,,,,,,,,Market,Market,,,,Construction,,30411H,,,,,,,,,,,,NONE,NONE,,,A2,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,United States,M,,Market,15211,No,,,25.133,213.34,,,2011-08-25,,,,,No,,,,,Asset Bkd Certs,,,,15211,,,,,,,Operative builders,1531,,,,,,,,,,Unknown,,,213.34,,,,,,151313,B1CL8J2,6531,,Mark,2001,,,N,,1260356.0,,,Primary Business not Hi-Tech,1531/619B,,,,,,,,,,,,,Timeshare Loans,
1206333011,Fairfield Funding Corp III,2001-08-02,,,28.056,2,,,Timeshares,5.840,,,Non-callable to,10.2,30451Z,US,,,,,,,,,,,5.840% Asset Bkd Certs due '11,,,,CD,,,,,,,,Market,Market,,,,Construction,,30411H,,,,,,,,,,,,NONE,NONE,,,Baa2,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,United States,M,,Market,15211,No,,,28.056,213.34,,,2011-08-25,,,,,No,,,,,Asset Bkd Certs,,,,15211,,,,,,,Operative builders,1531,,,,,,,,,,Unknown,,,213.34,,,,,,151313,B1CL8J2,6531,,Mark,2001,,,N,,1260356.0,,,Primary Business not Hi-Tech,1531/619B,,,,,,,,,,,,,Timeshare Loans,
1206787105,National Life Finance Corp,2001-08-01,,,401.55,,,-8,National finance agency,0.400,,,Non-callable to,5.1,63669F,Y,,,,,,,,,,,0.400% Bonds due '06,,,,,,,,2002-06-28,,,-3866,0.024,0.3,471088,,,Regional Agency,2002-06-28,471088,,,,,,,,,,,,JPOTC,JPOTC,,,NR,,,,Japanese Public,,,,Japan,M,,99.950,15215,No,,,401.349,401.349,,,2006-08-28,,,,,,,,,,Bonds,,,,15215,,,,,,,Regulation of miscellaneous commercial sectors,9651,,,None,,,,,,,Foreign,,,401.55,,1.205,,,,471088,,999A,,0.41,2001,,,Y,1014686.0,998216.0,,,Primary Business not Hi-Tech,9651/999B/9611,2028-12-01,2028-06-01,,,2001-08-16,2001-08-01,,,,,,,,
1206815001,Fannie Mae,2001-08-01,,No,1000,,,99,Pvd loan svcs,6.250,,,Non-callable to,9.6,313586,US,31359MGT4,,,,,,,,,,6.250% Benchmark Nts due '11,FNMA,,New York,FNM,,,,,,,2922,3.000,0.300,,,,Fedl Credit Agcy,,313586,,,,,,,,,,,,LUXBG,LUXBG,,,NR,,Comb.,Comb.,U.S. Public,,,,United States,M,,101.442,15190,No,,,1014.42,1014.42,,,2011-02-01,,,,,,2.4,0.24,,,Benchmark Nts,2333889,,,15190,,,,,,,Federal and federally-sponsored credit agencies,6111,313586,,None,,,,,,,D. of Columbia,FNM,,1000,,3,,Comb.,Comb.,313586,2333889,6111,,6.04,2001,,,Y,951222.0,951221.0,,,Primary Business not Hi-Tech,6111,,,,,,,,,,,,,,
1206844006,BayernLB,2001-08-01,,,440.4,,,33,Bank,5.250,,,Non-callable to,7.7,07273Q,EUR,,,,,,,,,,,5.250% Fxd/Straight Bd due '09,BLG8,,Frankfurt,,,,,2002-03-13,,,4718,1.057,0.12,,,,Commercial Bank,,07288C,,,,,,,,,,,,MUNCH,MUNCH,,,Aaa,,,,Foreign Public,,,,Germany,M,,100.938,15193,No,,,444.531,444.531,,,2009-03-13,,,,,,,,,,Fxd/Straight Bd,,,,15193,,,,,,,Banks,6000,,,None,,,,,,,Foreign,BLGGGH,,440.4,,0.528,,,,07288C,,6000,,5.10,2001,,,Y,951185.0,951184.0,,,Primary Business not Hi-Tech,6000/6211/6159/6282,,,,,,,,,,,,,,
1206845006,Abbey National PLC,2001-08-01,,,143.42,,,145,Bank;mortgage bank,7.500,100,,Non-callable un,14.4,002920,STG,,,,,,,,,,,7.500% Perpetual Subord Bonds,ANL,,London,ANBS,,,,,,,-5509,8.964,0.625,,,,Commercial Bank,,002920,,,,,,,,,,,,LONDN,LONDN,,,Aa3,,,,Euro Public,,,,United Kingdom,2015-09-28,,107.872,15197,Yes,,,154.71,154.71,,,,,,,,,,,,,Subord Bonds,0004422,,,15197,,,,,,,Banks,6000,002920,,None,,,,,,,Foreign,ANBS,,143.42,,0.896,,,,002920,0004422,6000,,,2001,,14.1,Y,951195.0,951194.0,,,Primary Business not Hi-Tech,6000/6162/6141/6311/6321/6331 /6351,,,2015-09-28,2015-09-28,,,,,,,,,,
1206846006,Abbey National PLC,2001-08-01,,,143.42,,,146,Bank;mortgage bank,7.125,100,,Non-callable un,29.6,002920,STG,,,,,,,,,,,7.125% Perpetual Subord Bonds,ANL,,London,ANBS,,,,,,,-5509,8.964,0.625,,,,Commercial Bank,,002920,,,,,,,,,,,,LONDN,LONDN,,,Aa3,,,,Euro Public,,,,United Kingdom,2030-09-28,,109.744,15197,Yes,,,157.395,157.395,,,,,,,,,,,,,Subord Bonds,0004422,,,15197,,,,,,,Banks,6000,002920,,None,,,,,,,Foreign,ANBS,,143.42,,0.896,,,,002920,0004422,6000,,,2001,,29.2,Y,951198.0,951197.0,,,Primary Business not Hi-Tech,6000/6162/6141/6311/6321/6331 /6351,,,2030-09-28,2030-09-28,,,,,,,,,,
1206847006,Hypothekenbank in Essen AG,2001-08-01,,,440.4,,,,Bank,Floats,,,Non-callable to,1.5,44914G,EUR,,,,,,,,,,,Float Rate Nts due '03,HIE7,,,DSF1,,,,2001-11-13,,,9862,0.44,0.05,,,,Commercial Bank,,202597,,,,,,,,,,,,DUSDF,DUSDF,,,Aaa,,,,Foreign Public,,,,Germany,M,,100.035,15200,No,,,440.554,440.554,,,2003-02-13,,,,,,,,,,Float Rate Nts,,,,15200,,,,,,,Banks,6000,,,None,,,,,,,Foreign,,,440.4,,0.22,,,,202597,B90LKT4,6000,,Floa,2001,,,Y,951206.0,951205.0,,,Primary Business not Hi-Tech,6000,,,,,,,,,,,,,,
1206848006,Lloyds TSB Group PLC,2001-08-01,,,358.55,,,135,Bank,6.500,100,,Non-callable un,28.4,539439,STG,,,,,,,,,,,6.500% Perpetual Subord Bonds,LLOY,,London,LLOY,,,,2002-08-22,,,12784,8.964,0.625,,,,Commercial Bank,,539439,,,,,,,,,,,,LONDN,LONDN,,,Aa2,,,,Euro Public,,,,United Kingdom,2029-07-16,,103.609,15209,Yes,,,371.49,371.49,,,,,,,,,3.586,0.25,,,Subord Bonds,0870612,,,15209,,,,,,,Banks,6000,,,None,,,,,,,Foreign,LLOY,,358.55,,2.241,,,,539439,0870612,6000,,,2001,,27.9,Y,951216.0,951213.0,,,Primary Business not Hi-Tech,6000,,,2029-07-16,2029-07-16,,,,,,,,,,
1206849006,Berlin,2001-08-01,,,176.16,,,,City government,Floats,,,Non-callable to,1.9,08518X,EUR,,,,,,,,,,,Float Rate Nts due '03,,,,,,,,2002-02-16,,,,0.44,0.05,,,,City Government,,374136,,,,,,,,,,,,BERLN,BERLN,,,NR,,,,Euro Public,,,,Germany,M,,99.979,15203,No,,,176.123,176.123,,,2003-06-16,,,,,,,,,,Float Rate Nts,,,,15203,,,,,,,City government,999E,,,None,,,,,,,Foreign,,,176.16,,0.088,,,,374136,,999A,,Floa,2001,,,Y,951230.0,951229.0,,,Primary Business not Hi-Tech,999E,,,,,,,,,,,,,,
1206850006,Dana Corp,2001-08-01,,,575,,,395,Mnfr motor vehicle parts,9.000,,,Non-callable to,10.2,235811,US,235811AN6,,,,,,,,,,9.000% Fxd/Straight Bd due '11,DCNAQ,,New York,DCN,,,,2002-02-15,,,-20454,6.500,0.650,,,,Manufacturing,,235811,,,,US235811AN61,,,,,,,,LUXBG,LUXBG,,,Ba1,,1.300,0.130,EURO/144A,,,,United States,M,,100.000,15195,No,,,575,749.726,,,2011-08-15,,,,,,4.5,0.45,,,Fxd/Straight Bd,B2PFJR3,,,15195,,,,,,,Motor vehicle parts and accessories,3714,235811,,None,,,,,,,Ohio,DCN,,751.16,,3.738,,1.200,0.120,235811,B2PFJR3,3714,,9.00,2001,,,Y,951243.0,951242.0,,,Primary Business not Hi-Tech,3714/3711/3713/3621/3625/3462 /3594/3593/3568/6159,,,,,,,,,,,,,,
